date;Short Name;trip_headsign;stop_name;stop_id;arrival_time;departure_time;exception_type;stop_sequence;shape_id;timepoint;route_long_name;route_type;route_url;route_color;route_text_color;stop_lat;stop_lon;wheelchair_boarding
2024-05-18;S2;Pl. Catalunya;Baixador de Vallvidrera;VL;19:35:30;19:36:00;1;15;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Pl. Catalunya;Baixador de Vallvidrera;VL;16:35:30;16:36:00;1;15;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Baixador de Vallvidrera;VL;15:28:30;15:29:00;1;10;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Pl. Catalunya;Baixador de Vallvidrera;VL;14:55:30;14:56:00;1;15;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Pl. Catalunya;Baixador de Vallvidrera;VL;15:35:30;15:36:00;1;15;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Pl. Catalunya;Baixador de Vallvidrera;VL;13:35:30;13:36:00;1;15;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Baixador de Vallvidrera;VL;13:28:30;13:29:00;1;10;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Baixador de Vallvidrera;VL;14:28:30;14:29:00;1;10;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Baixador de Vallvidrera;VL;14:08:30;14:09:00;1;10;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Pl. Catalunya;Baixador de Vallvidrera;VL;14:35:30;14:36:00;1;15;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Baixador de Vallvidrera;VL;21:48:30;21:49:00;1;10;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Baixador de Vallvidrera;VL;23:03:30;23:04:00;1;10;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Pl. Catalunya;Baixador de Vallvidrera;VL;19:55:30;19:56:00;1;15;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Baixador de Vallvidrera;VL;20:08:30;20:09:00;1;10;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.42009441;2.096936777;0
2024-05-18;R6;Pl. Espanya;Vilanova del Camí;VN;15:56:00;15:56:30;1;2;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Igualada;Vilanova del Camí;VN;18:37:10;18:37:40;1;31;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Pl. Espanya;Vilanova del Camí;VN;14:56:00;14:56:30;1;2;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Igualada;Vilanova del Camí;VN;20:37:10;20:37:40;1;31;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Igualada;Vilanova del Camí;VN;21:37:10;21:37:40;1;31;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Igualada;Vilanova del Camí;VN;13:37:10;13:37:40;1;31;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Pl. Espanya;Vilanova del Camí;VN;12:56:00;12:56:30;1;2;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Igualada;Vilanova del Camí;VN;14:37:10;14:37:40;1;31;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Pl. Espanya;Vilanova del Camí;VN;05:56:00;05:56:30;1;2;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Pl. Espanya;Vilanova del Camí;VN;07:56:00;07:56:30;1;2;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;R6;Pl. Espanya;Vilanova del Camí;VN;06:56:00;06:56:30;1;2;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.57331472;1.642009216;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;26:01:30;26:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;25:16:30;25:17:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;24:56:30;24:57:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;22:41:30;22:42:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;23:46:30;23:47:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;11:21:30;11:22:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;12:01:30;12:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;11:21:30;11:22:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;08:21:30;08:22:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;09:01:30;09:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;08:41:30;08:42:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;06:16:30;06:17:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;07:16:30;07:17:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;18:21:30;18:22:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;19:01:30;19:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;18:41:30;18:42:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;19:01:30;19:02:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;20:01:30;20:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;17:01:30;17:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;18:01:30;18:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;17:41:30;17:42:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;16:21:30;16:22:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;16:01:30;16:02:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;14:01:30;14:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;13:41:30;13:42:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;14:41:30;14:42:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;13:41:30;13:42:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;21:21:30;21:22:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;22:03:30;22:04:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Pl. Catalunya;Volpelleres;VO;20:21:30;20:22:00;1;10;200010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S2;Sabadell Parc del Nord;Volpelleres;VO;21:01:30;21:02:00;1;15;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.481248;2.072928;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;24:21:30;24:22:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;26:40:30;26:41:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;23:36:30;23:37:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;24:48:30;24:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;22:54:30;22:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;10:54:30;10:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;08:54:30;08:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;10:28:30;10:29:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;09:34:30;09:35:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;09:48:30;09:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;05:03:30;05:04:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;06:13:30;06:14:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;07:48:30;07:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;07:18:30;07:19:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;06:33:30;06:34:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;16:54:30;16:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;18:48:30;18:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;17:54:30;17:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;19:48:30;19:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;19:28:30;19:29:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;17:28:30;17:29:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;16:14:30;16:15:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;15:54:30;15:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;17:48:30;17:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;18:28:30;18:29:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;13:54:30;13:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;16:08:30;16:09:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;16:48:30;16:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;11:54:30;11:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;22:08:30;22:09:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;21:14:30;21:15:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;23:18:30;23:19:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;20:54:30;20:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;21:34:30;21:35:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;23:48:30;23:49:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;19:34:30;19:35:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Terrassa Nacions Unides;Vallparadís Universitat;VP;21:28:30;21:29:00;1;20;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;S1;Pl. Catalunya;Vallparadís Universitat;VP;19:54:30;19:55:00;1;3;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.563306299999994;2.0190488999999996;0
2024-05-18;FV;Vallvidrera Inferior;Vallvidrera Inferior;VR;18:55:00;18:55:00;1;2;200050;1;Funicular de Vallvidrera;7;http://www.fgc.cat/cat/barcelona-valles.asp;0A57A3;FFFFFF;41.409328;2.111263;0
2024-05-18;FV;Vallvidrera Inferior;Vallvidrera Inferior;VR;18:49:00;18:49:00;1;2;200050;1;Funicular de Vallvidrera;7;http://www.fgc.cat/cat/barcelona-valles.asp;0A57A3;FFFFFF;41.409328;2.111263;0
2024-05-18;FV;Vallvidrera Inferior;Vallvidrera Inferior;VR;19:07:00;19:07:00;1;2;200050;1;Funicular de Vallvidrera;7;http://www.fgc.cat/cat/barcelona-valles.asp;0A57A3;FFFFFF;41.409328;2.111263;0
